mission,country,base,date,year,latitude,longitude,pko_deployed,mltipko_deployed,contributing_countries,untrp,unpol,unmob,f_untrp,f_unpol,f_unmob,afr_pko,afr_untrp,afr_unpol,afr_unmob,asian_pko,asian_untrp,asian_unpol,asian_unmob,west_pko,west_untrp,west_unpol,west_unmob,cc_present,afr_cc,asian_cc,west_cc,albania,albania_pko,albania_untrp,albania_unpol,albania_unmob,bangladesh,bangladesh_pko,bangladesh_untrp,bangladesh_unpol,bangladesh_unmob,belgium,belgium_pko,belgium_untrp,belgium_unpol,belgium_unmob,benin,benin_pko,benin_untrp,benin_unpol,benin_unmob,bolivia,bolivia_pko,bolivia_untrp,bolivia_unpol,bolivia_unmob,burkina.faso,burkina.faso_pko,burkina.faso_untrp,burkina.faso_unpol,burkina.faso_unmob,burundi,burundi_pko,burundi_untrp,burundi_unpol,burundi_unmob,cambodia,cambodia_pko,cambodia_untrp,cambodia_unpol,cambodia_unmob,cameroon,cameroon_pko,cameroon_untrp,cameroon_unpol,cameroon_unmob,canada,canada_pko,canada_untrp,canada_unpol,canada_unmob,chad,chad_pko,chad_untrp,chad_unpol,chad_unmob,china,china_pko,china_untrp,china_unpol,china_unmob,congo,congo_pko,congo_untrp,congo_unpol,congo_unmob,cote.d.ivoire,cote.d.ivoire_pko,cote.d.ivoire_untrp,cote.d.ivoire_unpol,cote.d.ivoire_unmob,democratic.republic.of.the.congo,democratic.republic.of.the.congo_pko,democratic.republic.of.the.congo_untrp,democratic.republic.of.the.congo_unpol,democratic.republic.of.the.congo_unmob,djibouti,djibouti_pko,djibouti_untrp,djibouti_unpol,djibouti_unmob,egypt,egypt_pko,egypt_untrp,egypt_unpol,egypt_unmob,el.salvador,el.salvador_pko,el.salvador_untrp,el.salvador_unpol,el.salvador_unmob,ethiopia,ethiopia_pko,ethiopia_untrp,ethiopia_unpol,ethiopia_unmob,france,france_pko,france_untrp,france_unpol,france_unmob,gabon,gabon_pko,gabon_untrp,gabon_unpol,gabon_unmob,gambia,gambia_pko,gambia_untrp,gambia_unpol,gambia_unmob,germany,germany_pko,germany_untrp,germany_unpol,germany_unmob,ghana,ghana_pko,ghana_untrp,ghana_unpol,ghana_unmob,guatemala,guatemala_pko,guatemala_untrp,guatemala_unpol,guatemala_unmob,guinea,guinea_pko,guinea_untrp,guinea_unpol,guinea_unmob,india,india_pko,india_untrp,india_unpol,india_unmob,indonesia,indonesia_pko,indonesia_untrp,indonesia_unpol,indonesia_unmob,ireland,ireland_pko,ireland_untrp,ireland_unpol,ireland_unmob,japan,japan_pko,japan_untrp,japan_unpol,japan_unmob,jordan,jordan_pko,jordan_untrp,jordan_unpol,jordan_unmob,kenya,kenya_pko,kenya_untrp,kenya_unpol,kenya_unmob,korea,korea_pko,korea_untrp,korea_unpol,korea_unmob,liberia,liberia_pko,liberia_untrp,liberia_unpol,liberia_unmob,malawi,malawi_pko,malawi_untrp,malawi_unpol,malawi_unmob,mauritania,mauritania_pko,mauritania_untrp,mauritania_unpol,mauritania_unmob,mongolia,mongolia_pko,mongolia_untrp,mongolia_unpol,mongolia_unmob,montenegro,montenegro_pko,montenegro_untrp,montenegro_unpol,montenegro_unmob,morocco,morocco_pko,morocco_untrp,morocco_unpol,morocco_unmob,mozambique,mozambique_pko,mozambique_untrp,mozambique_unpol,mozambique_unmob,namibia,namibia_pko,namibia_untrp,namibia_unpol,namibia_unmob,nepal,nepal_pko,nepal_untrp,nepal_unpol,nepal_unmob,netherlands,netherlands_pko,netherlands_untrp,netherlands_unpol,netherlands_unmob,niger,niger_pko,niger_untrp,niger_unpol,niger_unmob,nigeria,nigeria_pko,nigeria_untrp,nigeria_unpol,nigeria_unmob,norway,norway_pko,norway_untrp,norway_unpol,norway_unmob,pakistan,pakistan_pko,pakistan_untrp,pakistan_unpol,pakistan_unmob,peru,peru_pko,peru_untrp,peru_unpol,peru_unmob,philippines,philippines_pko,philippines_untrp,philippines_unpol,philippines_unmob,portugal,portugal_pko,portugal_untrp,portugal_unpol,portugal_unmob,romania,romania_pko,romania_untrp,romania_unpol,romania_unmob,russia,russia_pko,russia_untrp,russia_unpol,russia_unmob,rwanda,rwanda_pko,rwanda_untrp,rwanda_unpol,rwanda_unmob,senegal,senegal_pko,senegal_untrp,senegal_unpol,senegal_unmob,sierra.leone,sierra.leone_pko,sierra.leone_untrp,sierra.leone_unpol,sierra.leone_unmob,south.africa,south.africa_pko,south.africa_untrp,south.africa_unpol,south.africa_unmob,south.korea,south.korea_pko,south.korea_untrp,south.korea_unpol,south.korea_unmob,sri.lanka,sri.lanka_pko,sri.lanka_untrp,sri.lanka_unpol,sri.lanka_unmob,sweden,sweden_pko,sweden_untrp,sweden_unpol,sweden_unmob,tanzania,tanzania_pko,tanzania_untrp,tanzania_unpol,tanzania_unmob,thailand,thailand_pko,thailand_untrp,thailand_unpol,thailand_unmob,togo,togo_pko,togo_untrp,togo_unpol,togo_unmob,tunisia,tunisia_pko,tunisia_untrp,tunisia_unpol,tunisia_unmob,uk,uk_pko,uk_untrp,uk_unpol,uk_unmob,ukraine,ukraine_pko,ukraine_untrp,ukraine_unpol,ukraine_unmob,uruguay,uruguay_pko,uruguay_untrp,uruguay_unpol,uruguay_unmob,vietnam,vietnam_pko,vietnam_untrp,vietnam_unpol,vietnam_unmob,yugoslavia,yugoslavia_pko,yugoslavia_untrp,yugoslavia_unpol,yugoslavia_unmob,zambia,zambia_pko,zambia_untrp,zambia_unpol,zambia_unmob
UNMISS,South Sudan,tambura,2014-01-01,2014,5.60618389,27.46938689,240.16626984126992,0,1,236.11904761904768,3.5722222222222224,0.47500000000000014,4.254761904761905,1.4000000000000006,0.013888888888888916,240.16626984126992,236.11904761904768,3.5722222222222224,0.47500000000000014,0,0,0,0,0,0,0,0,rwanda,rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.16626984126992,236.11904761904768,3.5722222222222224,0.47500000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNMISS,South Sudan,torit,2014-01-01,2014,4.410042623,32.57213083,240.16626984126992,0,1,236.11904761904768,3.5722222222222224,0.47500000000000014,4.254761904761905,1.4000000000000006,0.013888888888888916,240.16626984126992,236.11904761904768,3.5722222222222224,0.47500000000000014,0,0,0,0,0,0,0,0,rwanda,rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.16626984126992,236.11904761904768,3.5722222222222224,0.47500000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNMISS,South Sudan,wau,2014-01-01,2014,7.698336963,27.99349938,718.5978174603176,0,3.1666666666666665,691.7244047619047,22.002777777777784,4.870634920634924,58.47777777777779,4.705555555555556,0.26666666666666666,293.8666666666667,280.23333333333335,11.266666666666666,2.3666666666666667,424.73115079365095,411.49107142857133,10.736111111111116,2.503968253968256,0,0,0,0,cambodia|china|india|kenya|mongolia,kenya,cambodia|china|india|mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,4.166666666666667,4.083333333333333,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,270,257.5416666666667,10.333333333333334,2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,27.9930555555555,27.520833333333332,0.40277777777777835,0.0694444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,293.8666666666667,280.23333333333335,11.266666666666666,2.3666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,122.57142857142875,122.345238095238,0,0.22619047619047633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNMISS,South Sudan,yambio,2014-01-01,2014,4.570971482,28.41040594,240.16626984126992,0,1,236.11904761904768,3.5722222222222224,0.47500000000000014,4.254761904761905,1.4000000000000006,0.013888888888888916,240.16626984126992,236.11904761904768,3.5722222222222224,0.47500000000000014,0,0,0,0,0,0,0,0,rwanda,rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.16626984126992,236.11904761904768,3.5722222222222224,0.47500000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNOCI,Cote d'Ivoire,abengourou,2014-01-01,2014,6.73115950600004,-3.49476884499995,170.57596371882087,11.8299319727891,2,103.82766439909302,62.888888888888886,3.8594104308390014,0.04081632653061223,0.6088435374149659,0.22108843537414943,7.183673469387756,0.23129251700680256,6.0578231292517,0.8945578231292517,0.7006802721088434,0.0952380952380952,0.0714285714285714,0.534013605442177,2.2925170068027185,1.0952380952380942,0.5272108843537413,0.670068027210884,jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158.74603174603172,102.26984126984128,55.55555555555554,0.9206349206349207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNOCI,Cote d'Ivoire,abidjan,2014-01-01,2014,5.27709238300002,-3.96684143099998,2070.001319315604,59.14965986394559,7,1660.33211708926,375.8122655122656,33.85693671407959,33.95732838589984,6.901360544217687,1.6768707482993186,965.9183673469387,846.2993197278912,102.00340136054416,17.6156462585034,349.79950525664816,310.86839826839815,33.9233766233766,5.007730364873222,11.4625850340136,5.476190476190479,2.6360544217687085,3.35034013605442,bangladesh|benin|egypt|jordan|pakistan|togo,benin|togo,bangladesh|pakistan,0,0,0,0,0,0,2,189.038961038961,171.50649350649357,16.33766233766237,1.194805194805193,0,0,0,0,0,1,430.85714285714283,376.2857142857143,48.714285714285715,5.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99.57142857142857,87.92857142857143,11.642857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,634.9841269841269,409.079365079365,222.22222222222186,3.682539682539684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157.25714285714287,138.8857142857143,17.228571428571428,1.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,499.14285714285717,468.85714285714283,23,7.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNOCI,Cote d'Ivoire,aboisso,2014-01-01,2014,5.46998534500005,-3.20488804299993,170.57596371882087,11.8299319727891,2,103.82766439909302,62.888888888888886,3.8594104308390014,0.04081632653061223,0.6088435374149659,0.22108843537414943,7.183673469387756,0.23129251700680256,6.0578231292517,0.8945578231292517,0.7006802721088434,0.0952380952380952,0.0714285714285714,0.534013605442177,2.2925170068027185,1.0952380952380942,0.5272108843537413,0.670068027210884,jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158.74603174603172,102.26984126984128,55.55555555555554,0.9206349206349207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNOCI,Cote d'Ivoire,adzope,2014-01-01,2014,6.10719976900003,-3.86204732899995,170.57596371882087,11.8299319727891,2,103.82766439909302,62.888888888888886,3.8594104308390014,0.04081632653061223,0.6088435374149659,0.22108843537414943,7.183673469387756,0.23129251700680256,6.0578231292517,0.8945578231292517,0.7006802721088434,0.0952380952380952,0.0714285714285714,0.534013605442177,2.2925170068027185,1.0952380952380942,0.5272108843537413,0.670068027210884,jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158.74603174603172,102.26984126984128,55.55555555555554,0.9206349206349207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNOCI,Cote d'Ivoire,bangolo,2014-01-01,2014,7.01009416300008,-7.48626934699996,11.8299319727891,11.8299319727891,1,1.5578231292517029,7.333333333333336,2.9387755102040813,0.04081632653061223,0.6088435374149659,0.22108843537414943,7.183673469387756,0.23129251700680256,6.0578231292517,0.8945578231292517,0.7006802721088434,0.0952380952380952,0.0714285714285714,0.534013605442177,2.2925170068027185,1.0952380952380942,0.5272108843537413,0.670068027210884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNOCI,Cote d'Ivoire,bondoukou,2014-01-01,2014,8.04421898800007,-2.79673655799996,109.94557823129247,23.65986394557824,2,84.25850340136053,17.4095238095238,8.277551020408163,8.595918367346925,1.2176870748299329,0.8421768707482993,100.65306122448985,81.60544217687068,14.858503401360542,4.189115646258503,1.401360544217687,0.19047619047619,0.142857142857143,1.068027210884356,4.585034013605443,2.1904761904761902,1.054421768707483,1.3401360544217686,ghana,ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86.28571428571429,81.14285714285714,2.742857142857143,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNOCI,Cote d'Ivoire,bouafle,2014-01-01,2014,6.98820750600004,-5.74342630399997,94.51948051948057,0,1,85.75324675324676,8.168831168831169,0.5974025974025976,0.305194805194805,0,0,0,0,0,0,94.51948051948057,85.75324675324676,8.168831168831169,0.5974025974025976,0,0,0,0,bangladesh,0,bangladesh,0,0,0,0,0,0,1,94.51948051948057,85.75324675324676,8.168831168831169,0.5974025974025976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
